clique number, clique size,pagerank with weight,highesnode, pagerank without weight ,highesnode ,eigen with weight,highesnode, eigen without weight,highesnode,degree,highesnode
1760,10,0.000483329317466,3264,0.000449454558694,3264,2.18879624471e-10,2817,7.03513915934e-07,2817,78.6,3264,
1761,10,0.000461937371818,3307,0.000437395009408,3307,6.79006453936e-11,3307,2.80949763884e-07,3307,94.2,3307,
1762,10,0.000335384899836,3036,0.000347581365346,3036,5.18903049946e-11,3036,2.39672347953e-07,3036,69.6,3036,
1763,10,0.000331582365036,3036,0.000344378729477,3036,5.15142049001e-11,3036,2.38886159686e-07,3036,68.9,3036,
1764,10,0.000282616709774,3262,0.000228809389247,3262,2.04257895452e-11,3262,1.54510855623e-07,3262,17.2,3262,
1765,10,0.000437417402667,3370,0.000412711476271,3370,6.56492679903e-11,3370,2.73287956927e-07,3370,88.1,3370,
1766,10,0.00042735315934,3307,0.000418582727723,3307,6.41380471095e-11,3307,2.71557499499e-07,3307,88.2,3307,
1767,10,0.000455392182857,3307,0.000441536708338,3307,6.71582457595e-11,3307,2.79379665097e-07,3307,93.8,3307,
1768,10,0.000453747680134,3370,0.000417749609653,3370,6.71619266656e-11,3370,2.76128045977e-07,3370,90.2,3370,
1769,10,0.000365423755001,3307,0.000363689411755,3307,5.50738405289e-11,3307,2.47492622296e-07,3307,74.5,3307,
1770,10,0.000394089253105,2788,0.000389765863005,2788,5.96750567249e-11,2788,2.60256655601e-07,2788,81.8,2788,
1771,10,0.000384212540262,2914,0.000385026136856,2914,5.76104216785e-11,2914,2.54927549295e-07,2914,79.2,2914,
1772,10,0.000272713152233,3831,0.000225765441779,3831,2.28677241146e-13,3831,6.15240296882e-09,3831,14.6,3831,
1773,10,0.000411607755339,3730,0.000415733145913,3730,1.54643640188e-13,3730,6.24137586631e-09,3730,36.8,3730,
1774,10,0.000381481172247,3463,0.000366009837152,3463,1.99789820555e-13,3463,6.59907564638e-09,3463,30.6,3463,
1775,10,0.000429198708179,3857,0.000383888169643,3730,1.53375835842e-13,3730,6.18426288182e-09,3730,34.7,3730,
1776,10,0.000478483099227,3487,0.000468643497819,3487,1.63778574107e-12,3487,1.29307075961e-08,3545,51.0,3487,
1777,10,0.000522427648089,3870,0.000502651314888,3870,5.54930412229e-11,3880,1.00594563899e-07,3574,52.9,3870,
1778,10,0.000500902345708,3870,0.000476503323882,3870,4.93886573154e-11,3632,8.93698861478e-08,3880,49.9,3870,
1779,10,0.000525723479508,3870,0.000500739863639,3870,4.99850704662e-11,3632,9.00956614631e-08,3880,52.8,3870,
1780,10,0.000436144007485,3857,0.000399742782968,3525,1.54196347419e-13,3525,6.20658414911e-09,3525,35.8,3525,
1781,10,0.000372118221664,3764,0.000334578441395,3764,1.3503873164e-13,3411,5.99940080688e-09,3411,27.5,3764,
1782,10,0.000459069437431,3537,0.000443538199058,3537,8.10010975168e-12,3810,2.458184343e-08,3810,48.1,3537,
1783,11,0.000662163889393,50,0.000611477767514,50,1.43311912963e-06,61,6.57759628658e-05,61,57.7272727273,50,
1784,11,0.000711520434453,50,0.000686625405851,50,3.29324832372e-06,309,0.000137832289472,309,64.2727272727,50,
1785,11,0.000512225058332,260,0.00046069968142,260,1.99268478828e-07,260,1.52543745492e-05,260,43.1818181818,260,
1786,11,0.000510468682491,413,0.000493646020494,413,1.5048968678e-06,413,0.00065319653596,413,75.0,413,
1787,11,0.000341825455044,361,0.000316379573761,361,2.9042639647e-08,361,2.14051503902e-05,361,39.5454545455,361,
1788,11,0.000381192072994,361,0.000367156007488,361,4.6958216137e-08,361,3.2548516249e-05,361,48.2727272727,361,
1789,11,0.000478302831372,501,0.000453245117106,397,8.92411286345e-08,416,6.33222909988e-05,416,70.4545454545,501,
1790,11,0.000528268991725,542,0.000477204447966,497,1.6206159787e-07,490,9.52324283176e-05,497,74.0909090909,497,
1791,11,0.000282856843301,604,0.000254305004452,637,4.38037774118e-10,612,8.85124968789e-07,612,23.2727272727,604,
1792,11,0.000604795284085,660,0.000668133228907,660,1.38133262042e-17,795,3.0705008746e-11,660,61.5454545455,660,
1793,11,0.000502607503602,800,0.000457386152742,800,0.0,697,9.87819668421e-12,800,45.2727272727,800,
1794,11,0.000384621632866,1238,0.000375929431853,1238,5.03664068284e-08,1238,1.97215154712e-05,1238,78.7272727273,1238,
1795,11,0.000404061805781,1306,0.00037348247204,1540,5.17810562196e-08,1306,1.94284629988e-05,1306,78.6363636364,1306,
1796,11,0.000402264490751,1306,0.000371806346565,1540,5.15256318222e-08,1306,1.92678662249e-05,1306,78.1818181818,1306,
1797,11,0.000395413891077,1419,0.000371046453172,1419,5.14207341465e-08,1419,1.95271983192e-05,1419,77.9090909091,1419,
1798,11,0.000473065797728,1161,0.000476518099265,1725,3.71796374003e-06,1322,0.000340345182999,1322,158.363636364,1161,
1799,11,0.000281854871967,1740,0.000259139961008,1740,2.59585393966e-08,1740,1.44441786668e-05,1740,36.0,1740,
1800,11,0.00047842307095,1620,0.000500710743723,1313,3.83600563435e-06,1313,0.000281293261037,1620,161.636363636,1620,
1801,11,0.000469798924026,1687,0.000469707108974,1687,4.1669014461e-06,1444,0.000285791584626,1791,154.909090909,1687,
1802,11,0.000461454146896,1757,0.000468937300417,1757,1.29761311779e-06,1757,0.000192429403793,1757,155.272727273,1757,
1803,11,0.000411753387201,1757,0.000418268227483,1757,1.14331653886e-06,1757,0.000172455659694,1757,138.181818182,1757,
1804,11,0.000475619533804,1757,0.000466633711098,1757,2.20883228463e-06,1791,0.000221288137112,1791,155.818181818,1757,
1805,11,0.000373495561635,1740,0.000360696825635,1740,4.51228011722e-08,1740,1.88822869831e-05,1740,70.3636363636,1740,
1806,11,0.000402510224513,1431,0.00034494578081,1431,3.3909942455e-08,1431,1.67507565145e-05,1431,50.7272727273,1431,
1807,11,0.000459906717259,1844,0.00045657343694,1844,1.21537058961e-06,1844,0.000192017845382,1844,153.545454545,1844,
1808,11,0.000429737027165,1844,0.000428541005761,1844,1.06574285761e-06,1844,0.000176424103327,1844,143.545454545,1844,
1809,11,0.000503764127649,1844,0.000494105065696,1844,2.09240248349e-06,1578,0.000232945613385,1578,168.363636364,1844,
1810,11,0.000519383034634,1844,0.000522639136401,1844,3.17004275363e-06,1791,0.000270753205457,1620,172.090909091,1844,
1811,11,0.000519649370957,1844,0.000509585541166,1844,2.29344343532e-06,1791,0.000236369127908,1791,171.090909091,1844,
1812,11,0.000529908334246,1844,0.000511821844704,1844,1.42328406271e-06,1844,0.000214535228914,1844,175.454545455,1844,
1813,11,0.000559506049697,1844,0.000541084195163,1844,1.57851331697e-06,1844,0.000227779099351,1844,183.909090909,1844,
1814,11,0.00052247908146,1844,0.00050338948115,1844,1.50008260563e-06,1844,0.000213527197757,1844,171.090909091,1844,
1815,11,0.000374339695737,1740,0.000371300556398,1740,4.59919006954e-08,1740,1.94174457075e-05,1740,72.6363636364,1740,
1816,11,0.000226404736315,1017,0.000233555366217,1017,4.42513453661e-08,1178,2.87233119727e-05,1178,36.4545454545,1017,
1817,11,0.000450551806467,1844,0.000454528483279,1844,2.02352926489e-06,1620,0.000219322378253,1620,151.545454545,1844,
1818,11,0.000300534916753,2317,0.000276705087373,2126,0.0015366990216,2126,0.00969975804282,2126,52.9090909091,2126,
1819,11,0.000355676028922,2036,0.000363334444839,2036,0.0112013108247,2036,0.0577928459785,2036,111.818181818,2036,
1820,11,0.000301457964785,2003,0.000259104712986,2003,0.00227628814941,2003,0.0141055122668,2003,38.8181818182,2003,
1821,11,0.000312968146817,2003,0.000272011621538,2003,0.00231000397612,2003,0.0142015567486,2003,40.5454545455,2003,
1822,11,0.000316822871501,2220,0.000326747936236,2220,0.754551105298,2458,0.719317852492,2220,167.181818182,2220,
1823,11,0.000404580437631,2337,0.000397520370972,2337,0.0165751930907,2036,0.0716042515853,2036,127.272727273,2337,
1824,11,0.000400791489868,2337,0.000419940795662,2494,0.0635045081437,2494,0.123859889159,2494,138.181818182,2494,
1825,11,0.000267580890327,2281,0.000278718470169,2281,0.00678231062914,2286,0.0406237080503,2281,81.6363636364,2281,
1826,11,0.000395866941362,2547,0.000401231961823,2494,0.0635739178798,2494,0.122699277622,2494,134.727272727,2494,
1827,11,0.000302523716532,1868,0.000495159301403,1868,0.0534835266095,1868,0.108570558041,1868,107.363636364,1868,
1828,11,0.000442358587094,2337,0.000426696760841,2337,0.0155426828179,2337,0.0675302732611,2337,137.272727273,2337,
1829,11,0.000264361884621,2242,0.000262770405502,2242,0.00374030197777,2242,0.0223465464508,2242,61.5454545455,2242,
1830,11,0.000266336416999,2489,0.000258007116353,2071,0.00149186599182,2071,0.0102586475266,2071,49.5454545455,2071,
1831,11,0.000282400347218,2222,0.000276870677018,2222,0.00218579514732,2222,0.013153722501,2222,57.0,2222,
1832,11,0.000303068720657,2317,0.000276649205786,2126,0.00154921122558,2126,0.00972530747125,2126,53.1818181818,2126,
1833,11,0.000303118957694,2317,0.00027517476852,2126,0.00154770862409,2126,0.00968902097516,2126,52.9090909091,2126,
1834,11,0.000300385514086,2317,0.000278946268104,2126,0.00158705769732,2071,0.0104175758054,2071,54.0,2126,
1835,11,0.000406556280515,2547,0.000398942913364,2494,0.0655864475841,2494,0.127652837263,2494,135.454545455,2494,
1836,11,0.000386477793393,2281,0.000393275332097,2494,0.0633940338965,2494,0.122818420092,2494,131.090909091,2494,
1837,11,0.000367201027541,2547,0.000352327858022,2547,0.0129404598026,2547,0.0552882213156,2547,112.181818182,2547,
1838,11,0.000385417476069,2547,0.00036829918606,2547,0.0126309683091,2547,0.0572799245127,2463,117.272727273,2547,
1839,11,0.000266542863005,2599,0.000181519319252,1944,0.000975873045213,2571,0.0107136644002,2571,18.5454545455,1944,
1840,11,0.000303353249629,2317,0.000269661342875,2126,0.00150608751091,2126,0.00932696726172,2126,51.0909090909,2126,
1841,11,0.000431978228149,3036,0.000428347009041,3036,6.25334301863e-11,2825,2.68632066847e-07,2825,88.4545454545,3036,
1842,11,0.000401204974749,3264,0.000418914168871,3264,2.04902818069e-10,3057,6.13534970739e-07,3057,69.5454545455,3264,
1843,11,0.000536799198269,3235,0.000465430342085,3235,1.14820792854e-10,3146,3.91627539687e-07,3146,83.1818181818,3235,
1844,11,0.000424461562603,2788,0.000421985188613,2788,6.2224734289e-11,2788,2.68365687332e-07,2788,87.5454545455,2788,
1845,11,0.000383772296525,3307,0.00037154107749,3307,6.00920689563e-11,3307,2.59519335652e-07,3307,79.1818181818,3307,
1846,11,0.000410810884537,3307,0.000392504973484,3307,6.30372194597e-11,3307,2.66716284237e-07,3307,84.0,3307,
1847,11,0.000436635453901,3307,0.000408468865309,3307,6.55373330827e-11,3307,2.72468402231e-07,3307,87.7272727273,3307,
1848,11,0.000425816476031,3307,0.00040431840835,3307,6.44615805912e-11,3307,2.70463991607e-07,3307,86.6363636364,3307,
1849,11,0.00043481992988,3307,0.00040426019524,3307,6.55354855503e-11,3307,2.7182864633e-07,3307,87.0,3307,
1850,11,0.000431494151202,2899,0.000382115666122,2899,2.73620048774e-10,2967,4.07223602016e-07,2967,51.0,2899,
1851,11,0.000282928954164,2619,0.000229986779652,3262,2.0443642924e-11,3262,1.54559161363e-07,3262,17.2727272727,3262,
1852,11,0.000408587016538,3036,0.000405287709021,3036,6.06605848863e-11,2731,2.63482762511e-07,3036,84.1818181818,3036,
1853,11,0.000361877405085,3200,0.000319167346099,3200,3.5476159458e-10,3329,5.18380215685e-07,3329,41.0,3200,
1854,11,0.000441427856694,2788,0.000414941696597,2788,6.55530051646e-11,2788,2.73802099752e-07,2788,88.9090909091,2788,
1855,11,0.000423076275707,2777,0.000397686329503,3022,9.59469994882e-11,3125,3.69755862556e-07,3125,68.6363636364,3022,
1856,11,0.000402851776191,3022,0.000396906250633,3022,4.33113028929e-10,3202,6.62524051797e-07,3202,67.2727272727,3022,
1857,11,0.00028041059934,3262,0.000230234571901,3262,2.05041250044e-11,3262,1.54721025977e-07,3262,17.3636363636,3262,
1858,11,0.000463267272144,3307,0.000432837421103,3307,6.83550720551e-11,3307,2.80645574667e-07,3307,93.0909090909,3307,
1859,11,0.000445798960721,3307,0.000431693091397,3307,6.64187510678e-11,3307,2.77257715958e-07,3307,91.7272727273,3307,
1860,11,0.000466279814409,3307,0.000447087154972,3307,6.83591677063e-11,3307,2.8231614619e-07,3307,95.4545454545,3307,
1861,11,0.000475207482142,3307,0.000449491028466,3307,6.94052716198e-11,3307,2.84087399638e-07,3307,96.4545454545,3307,
1862,11,0.000395397631134,2788,0.000387918531274,2788,5.87010074376e-11,2788,2.58029474931e-07,2788,81.0,2788,
1863,11,0.000370902516493,3307,0.000366056925169,3307,5.73919046999e-11,3307,2.5327831019e-07,3307,76.5454545455,3307,
1864,11,0.00056770225891,3047,0.000527279409102,3047,4.39851647738e-10,3047,6.66357239478e-07,3047,93.8181818182,3047,
1865,11,0.000559793450431,3235,0.000504029314514,3235,1.15593118369e-10,3146,3.9653530765e-07,3146,89.9090909091,3235,
1866,11,0.00049473374088,3235,0.00043477916429,3235,9.83837721039e-11,3341,3.52553295098e-07,3341,77.7272727273,3235,
1867,11,0.00051463781414,3235,0.000456383868935,3235,1.00961248987e-10,3341,3.6149982026e-07,3341,81.5454545455,3235,
1868,11,0.000505863110545,3537,0.000487131001545,3537,1.8263893574e-12,3537,1.33420047765e-08,3537,53.0,3537,
1869,11,0.00040997008995,3857,0.0003706316974,3448,1.526830112e-13,3448,6.55023581749e-09,3405,33.0909090909,3448,
1870,11,0.000553497111802,3537,0.000530160766119,3537,2.67968168368e-12,3870,1.58440002961e-08,3870,58.2727272727,3537,
1871,11,0.000480259714279,3870,0.000460176832325,3870,1.84818937614e-12,3870,1.36529379618e-08,3870,50.0,3870,
1872,11,0.000375378982385,3764,0.000327202891773,3764,1.36007736473e-13,3877,6.09302683337e-09,3877,27.0,3764,
1873,11,0.000383193222637,3764,0.000338733397229,3764,1.37797425549e-13,3877,6.06793805505e-09,3877,28.0,3764,
1874,11,0.000338841048756,3711,0.000268674107317,3771,1.04497812735e-13,3889,5.54809979224e-09,3889,17.2727272727,3771,
1875,12,0.000512274273303,50,0.000460169238226,50,6.63476718581e-07,50,3.53112978698e-05,50,43.0833333333,50,
1876,12,0.000348378321697,332,0.000294193164194,47,2.31014772593e-08,47,3.96387606187e-06,47,21.75,47,
1877,12,0.000342046150586,332,0.000279822242549,332,1.9000609274e-08,238,3.37222437657e-06,238,20.5833333333,332,
1878,12,0.000407821021015,544,0.00037594771862,522,7.34856833673e-08,416,5.44003731892e-05,416,57.75,522,
1879,12,0.000434607585326,544,0.000408377781057,522,8.07323071424e-08,416,5.97401073976e-05,416,62.75,522,
1880,12,0.000553354883851,399,0.000585818428502,399,1.34004098186e-07,361,8.88961378958e-05,361,85.0,399,
1881,12,0.000553540452042,686,0.000530362071222,686,0.0,662,1.8909371458e-11,670,52.25,686,
1882,12,0.000564985801626,686,0.00054032207677,686,0.0,667,2.18220069933e-11,670,53.25,686,
1883,12,0.000595598445431,800,0.00057321780717,800,7.91388480451e-18,795,2.80831555643e-11,800,56.5833333333,800,
1884,12,0.000302031302352,1199,0.000335692022762,1199,1.47437601298e-06,1135,0.000239111340782,1135,102.083333333,1199,
1885,12,0.000406169804282,1238,0.00039870062755,1238,5.2340965261e-08,1238,1.9834299819e-05,1238,83.0,1238,
1886,12,0.000418142072832,1238,0.000397703649924,1238,5.31429085751e-08,1238,2.01652772054e-05,1238,83.6666666667,1238,
1887,12,0.000373194422401,1419,0.000351941888689,1419,4.95452842748e-08,1419,1.91911445289e-05,1419,73.6666666667,1419,
1888,12,0.000390516634147,1306,0.000364103521562,1540,5.07296508996e-08,1306,1.92363816592e-05,1306,76.5,1306,
1889,12,0.000340345906223,1319,0.000295307820554,1319,4.16621767939e-08,1319,3.12261677275e-05,1319,47.0833333333,1319,
1890,12,0.000429671832753,1161,0.000436468238954,1725,1.15685473845e-06,1725,0.000184744675749,1161,143.916666667,1161,
1891,12,0.000448474943436,1757,0.000455920499956,1757,3.40411544495e-06,1791,0.000269068248732,1791,150.5,1757,
1892,12,0.000505583327392,1620,0.000508182066474,1620,4.61053750611e-06,1547,0.000316570438857,1620,168.083333333,1620,
1893,12,0.000409821503045,1238,0.000394875702106,1238,5.25781513006e-08,1238,1.99568779152e-05,1238,83.0,1238,
1894,12,0.000385346405326,1740,0.000382133201664,1740,4.64174347925e-08,1740,1.94469331015e-05,1740,74.5,1740,
1895,12,0.000352191844353,1740,0.000344236055821,1740,4.3484961649e-08,1740,1.86008200907e-05,1740,66.6666666667,1740,
1896,12,0.000372094262699,1740,0.000359295582273,1740,4.48568632681e-08,1740,1.87224084415e-05,1740,69.75,1740,
1897,12,0.000405429801437,1844,0.0004155108898,1844,9.48146566241e-07,1844,0.000160271632993,1844,135.083333333,1844,
1898,12,0.000469848445173,1844,0.000462490935017,1844,1.227783806e-06,1844,0.000194018664394,1844,156.083333333,1844,
1899,12,0.000512467973708,1844,0.000507041581892,1844,2.12498138556e-06,1620,0.000237460864247,1620,170.666666667,1844,
1900,12,0.000505634349837,1844,0.000501057508517,1844,1.34028297872e-06,1844,0.000201868469121,1844,167.416666667,1844,
1901,12,0.000490146431657,1844,0.000480332467543,1844,1.38002998149e-06,1844,0.000199005978283,1844,161.916666667,1844,
1902,12,0.000546404453648,1844,0.00053358102231,1844,2.2219762909e-06,1620,0.000245897584212,1620,181.666666667,1844,
1903,12,0.000522313111372,1844,0.000521903410283,1844,2.8727347906e-06,1620,0.000269149804152,1620,174.083333333,1844,
1904,12,0.000536166107103,1844,0.000534710055153,1844,2.21601717623e-06,1578,0.000247860520517,1578,177.666666667,1844,
1905,12,0.000534309161835,1844,0.000525018015063,1844,4.41645601915e-06,1791,0.000322479788329,1620,176.916666667,1844,
1906,12,0.000527915579287,1844,0.000517335184768,1844,1.49190549589e-06,1844,0.000214608670279,1844,174.333333333,1844,
1907,12,0.000362342074414,1740,0.000358871281836,1740,4.4779727323e-08,1740,1.89938975589e-05,1740,69.8333333333,1740,
1908,12,0.000400436207046,1419,0.000374598410461,1419,5.17822961065e-08,1419,1.95606912026e-05,1419,78.6666666667,1419,
1909,12,0.000434013906322,2003,0.000442872573143,2003,0.0139688738931,2042,0.0590047019664,2003,132.333333333,2003,
1910,12,0.000312994385734,2003,0.000272856200357,2003,0.00219982174371,2003,0.0137182689726,2003,39.9166666667,2003,
1911,12,0.000312217961161,2126,0.000287687838097,1928,0.00158989931968,1928,0.0101330325183,1928,55.75,1928,
1912,12,0.000324131223385,2220,0.000334249097447,2220,0.758787837399,2172,0.727825232101,2220,170.083333333,2220,
1913,12,0.000429668900304,2337,0.000421099500605,2337,0.0144869507227,2337,0.0642469498748,2337,134.25,2337,
1914,12,0.000439383292453,2337,0.000431116364859,2494,0.0614219711396,2494,0.123576176024,2494,144.75,2494,
1915,12,0.000284724514625,1957,0.000265683081698,1957,0.00150983932318,1957,0.0097174397963,1957,51.0,1957,
1916,12,0.000415653594143,2337,0.000437265614376,2494,0.0589399600429,2494,0.117098911752,2494,140.833333333,2494,
1917,12,0.000279400300676,2462,0.000277305466702,2462,0.00676298199256,2462,0.0360296920989,2462,82.75,2462,
1918,12,0.000342871915731,2560,0.000340042589119,2560,0.851896852507,2553,0.789792144629,2553,178.5,2560,
1919,12,0.000339109271413,2540,0.000333422057414,2551,0.849736733703,2540,0.78480487295,2540,176.083333333,2551,
1920,12,0.00033769376684,2560,0.00033580292746,2560,0.837067785034,2553,0.778547687721,2553,176.0,2560,
1921,12,0.000339353156249,2560,0.000337030992223,2560,0.843743462056,2553,0.781669603569,2553,176.5,2560,
1922,12,0.000309827735149,2126,0.000281210542963,2126,0.00155497053244,2126,0.00971904822542,1929,53.9166666667,2126,
1923,12,0.000543589532748,3047,0.000496529719636,3047,4.11425856134e-10,3047,6.22521332533e-07,3047,87.25,3047,
1924,12,0.000583891318521,3047,0.000536474491197,3047,4.20045314418e-10,3047,6.7227838198e-07,3047,95.4166666667,3047,
1925,12,0.000453257043941,2788,0.000441170837914,2788,6.65515610192e-11,2788,2.78830962334e-07,2788,93.6666666667,2788,
1926,12,0.000433691357652,2788,0.000421473515501,2788,6.46934109399e-11,2788,2.72831104374e-07,2788,89.1666666667,2788,
1927,12,0.000428656543567,2788,0.000415245815713,2788,6.41258682739e-11,2788,2.70900219431e-07,2788,87.8333333333,2788,
1928,12,0.000366845729946,3200,0.000318014469829,3200,3.31501398327e-10,3329,4.99127133224e-07,3329,40.5833333333,3200,
1929,12,0.000430869031972,2788,0.000422017223689,2788,6.3898342503e-11,2788,2.71353968809e-07,2788,88.75,2788,
1930,12,0.000366012038514,3264,0.000372339526609,3264,1.87387221441e-10,3057,5.64738337131e-07,3057,61.1666666667,3264,
1931,12,0.000440314942501,3307,0.000408911225273,3307,6.6039698864e-11,3307,2.73096199726e-07,3307,87.9166666667,3307,
1932,12,0.000447460257179,3307,0.000417993052738,3307,6.6795601485e-11,3307,2.75843391857e-07,3307,89.8333333333,3307,
1933,12,0.000333934285235,3711,0.000264120097638,3771,1.03444762445e-13,3889,5.53260583275e-09,3889,17.0,3771,
1934,12,0.000324980478347,3866,0.000265758759706,3866,1.03527858236e-13,3866,5.48792798139e-09,3685,17.8333333333,3685,
1935,13,0.000678392131319,50,0.000623357424125,50,1.67223021649e-06,61,7.97148802957e-05,61,59.0,50,
1936,13,0.000391269928162,544,0.000367001688309,522,9.10575454289e-08,416,6.6538225565e-05,416,55.9230769231,522,
1937,13,0.000280161859637,566,0.000253110812286,566,4.31321715857e-10,566,8.27329922802e-07,566,23.0769230769,566,
1938,13,0.000513248337358,800,0.000483336260952,800,7.30512443494e-19,782,1.72685177377e-11,800,47.4615384615,800,
1939,13,0.000403407927597,1196,0.00038258298823,1196,5.21571212809e-08,1196,1.98335558139e-05,1196,80.4615384615,1196,
1940,13,0.000395145195779,1196,0.000370294641622,1196,5.10632506813e-08,1196,1.92894434025e-05,1196,77.6923076923,1196,
1941,13,0.000490002543495,1620,0.000482699846783,1620,2.15707343192e-06,1620,0.000230134006257,1620,162.0,1620,
1942,13,0.000469787771893,1620,0.000485331107245,1313,3.31948495663e-06,1313,0.000267496758133,1620,157.0,1620,
1943,13,0.000396371208469,1620,0.000410574412624,1620,2.00384521305e-06,1620,0.00022779711036,1135,133.153846154,1620,
1944,13,0.000367600947495,1313,0.0003978761722,1313,2.24426896804e-06,1313,0.000203262217733,1313,125.692307692,1313,
1945,13,0.000332323582413,1757,0.000344550845883,1757,7.96758780829e-07,1757,0.000133251132632,1757,109.769230769,1757,
1946,13,0.000497338013463,1620,0.000499094364302,1620,2.7926755763e-06,1791,0.000256503555652,1620,165.307692308,1620,
1947,13,0.00044003434026,1620,0.000453368244326,1620,2.80192929414e-06,1791,0.000267621136984,1620,147.0,1620,
1948,13,0.000478260122069,1620,0.000474922941411,1313,2.58749466871e-06,1313,0.000238350851511,1620,157.769230769,1620,
1949,13,0.000425079946816,1238,0.00041630783813,1238,5.40425181624e-08,1238,2.04264806448e-05,1238,87.4615384615,1238,
1950,13,0.000371417640646,1740,0.000367751434522,1740,4.52410250332e-08,1740,1.88862749895e-05,1740,71.5384615385,1740,
1951,13,0.000405664812051,1238,0.000388379366769,1740,4.80633906863e-08,1238,1.94446275567e-05,1238,76.8461538462,1238,
1952,13,0.000392496401104,1757,0.000410914268257,1757,2.69552835324e-06,1482,0.000214459978332,1482,131.153846154,1757,
1953,13,0.000423038435946,1757,0.000439627745429,1757,1.70708319502e-06,1499,0.000201213882706,1499,141.615384615,1757,
1954,13,0.000524046654626,1844,0.00051162868574,1844,2.86341544194e-06,1313,0.000261793436161,1313,173.461538462,1844,
1955,13,0.000507737076107,1844,0.000494979614325,1844,1.94993777197e-06,1620,0.000225385010695,1620,167.769230769,1844,
1956,13,0.000544228275497,1844,0.000547375578395,1844,3.53018431927e-06,1791,0.000294503230719,1620,181.461538462,1844,
1957,13,0.000540167433001,1844,0.000523397234058,1844,1.51959087714e-06,1844,0.000219487619089,1844,177.846153846,1844,
1958,13,0.000308519029465,1793,0.000271526401959,1507,2.81234585169e-08,1690,1.32622198583e-05,1744,33.7692307692,1507,
1959,13,0.000420197525829,1238,0.000406753753528,1238,5.33049609388e-08,1238,2.02050921846e-05,1238,85.3076923077,1238,
1960,13,0.000390493278117,1306,0.000363745215903,1419,5.04198986082e-08,1419,1.91770667969e-05,1419,76.2307692308,1419,
1961,13,0.000435299722159,2337,0.000436648439448,2494,0.0574604253403,2494,0.118269705944,2494,144.846153846,2494,
1962,13,0.000344993446449,2160,0.000340104911603,2160,0.839691400656,2160,0.774668475966,2160,177.461538462,2160,
1963,13,0.000328396657043,2416,0.000334196520912,2560,0.803898680182,2416,0.760143259217,2416,173.0,2560,
1964,13,0.000343269869024,2494,0.000362516902622,2494,0.784146292663,2416,0.760286634468,2416,182.615384615,2494,
1965,13,0.000431710676048,2337,0.000437847096688,2494,0.0586638513583,2494,0.123489117405,2494,145.230769231,2494,
1966,13,0.000453647531496,2337,0.000459119276469,2494,0.0574931878116,2494,0.118339672464,2494,149.846153846,2494,
1967,13,0.000332996665116,2494,0.000350268992478,2494,0.761379555564,2458,0.737946468162,2458,176.538461538,2494,
1968,13,0.000321382671113,2317,0.000291513414914,2126,0.00161752849059,2071,0.0102250031575,2071,56.0769230769,2126,
1969,13,0.000307356297073,2337,0.000305077065574,2337,0.00810697940222,2337,0.0410787368149,2337,92.8461538462,2337,
1970,13,0.000355428451606,2560,0.000349194207589,2560,0.887546480191,2553,0.814613396543,2553,184.230769231,2560,
1971,13,0.000310898229738,2317,0.000282373689063,1928,0.00156885966419,1928,0.00981742714662,1928,54.3846153846,1928,
1972,13,0.000449561717052,2788,0.000437596563674,2788,6.63534986415e-11,2788,2.78284740835e-07,2788,93.0,2788,
1973,13,0.000372418677118,3200,0.000338854031223,3200,3.13470286672e-10,3329,4.97671486402e-07,3329,44.0769230769,3200,
1974,13,0.000337004086437,3022,0.000332353118293,3022,3.89103972866e-10,3202,6.04729869972e-07,3202,54.3846153846,3022,
1975,13,0.00039920127313,3022,0.000386882552492,3022,3.79508897925e-10,3202,6.10721385503e-07,3202,65.6923076923,3022,
1976,13,0.000536369343584,3028,0.000513241430551,3235,1.02163575112e-10,3028,3.8147108312e-07,3264,90.0,3235,
1977,13,0.000526873551001,3028,0.000497171640042,3235,1.00601451685e-10,3028,3.766458116e-07,3264,87.5384615385,3235,
1978,13,0.000449274693416,2788,0.000431346933001,2788,6.63864432916e-11,2788,2.77339924634e-07,2788,92.0,2788,
1979,13,0.00048638830511,2788,0.000468559344651,2788,6.97201266003e-11,2788,2.86989009974e-07,2788,99.4615384615,2788,
1980,13,0.000434604173559,3307,0.000409998572077,3307,6.55309226368e-11,3307,2.72296345102e-07,3307,87.6153846154,3307,
1981,13,0.000597526459765,3047,0.000539846042346,3047,3.98831533543e-10,3047,6.49535894981e-07,3047,96.6923076923,3047,
1982,13,0.000471481141102,3235,0.000437702626206,3235,9.27530962822e-11,3350,3.67502571527e-07,3350,76.6923076923,3235,
1983,13,0.000518080005321,3537,0.000489631732077,3537,1.88606843865e-12,3537,1.35815339532e-08,3537,53.5384615385,3537,
1984,13,0.00069766899331,3381,0.00100947758259,3381,3.8471608705e-11,3443,1.25073489877e-07,3381,91.0769230769,3381,
1985,13,0.000560604808494,3537,0.000547684239509,3537,4.51252015103e-11,3518,8.3804393515e-08,3574,58.0769230769,3537,
1986,14,0.000718813547498,50,0.000678811838338,50,2.05586739075e-06,61,9.51012594458e-05,61,63.7142857143,50,
1987,14,0.000348747504947,416,0.000325209115772,522,5.66028333831e-08,416,4.31290550942e-05,416,49.0,522,
1988,14,0.00052185223659,413,0.000493805722205,413,1.17594008916e-06,413,0.000517331166415,413,75.8571428571,413,
